Num	MZ	True_MZ	0.806612601	L_MZ	D_MZ_Error_ppm	FoundInScans	D_MZ_Peak_Error_mean_ppm	D_MZ_Peak_Error_sd_ppm	D_MZ_Min_ppm	D_MZ_Max_ppm	Quant20_MZ_Diff_ppm	Quant80_MZ_Diff_ppm	RT	True_RT	0.106051154	negative = earlier	Shift	Xn	Charge	ScanEvent	Ionisation_Mode	Tracer	Area_N	Area_L	Fold	PeakRatio	LeftBorder_N	RightBorder_N	LeftBorder_L	RightBorder_L	Group_ID	Corr	Adducts	Hetero_Elements	ObservedIsoRatioMean_native_1	ObservedIsoRatioSD_native_1	TheoreticalIsoRatio_native_1	ObservedIsoRatioMean_labelled_1	ObservedIsoRatioSD_labelled_1	TheoreticalIsoRatio_labelled_1	CM12C_13CFg1.Area	CM12C_13CFg1.RT-Shift	CM12C_13CFg1.MZ-Shift	CM12C_13CFg1.MZ
965	334.7387022	333.2387022	1	351.2990786	0.229271088	5	0.147983521	0.914035257	-1.457054273	2.206095046	-0.468003957	0.521046359	32.16192375	32.599	0		0.005846669	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	60653.79684	28745.81108	2.110004712	2.626504096	12	10	9	10	536	0.904896279	-	-	0.20385	0.05349	0.19468	0.28798	0.08603	0.25558				
854	280.7310501	279.2310501	1	297.2913637	0.04874816	23	-0.257971638	0.754408225	-2.722494786	0.774832963	-0.536664943	0.228375502	32.16192375	32.599	0		0.005846669	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	143871.8714	63674.504	2.259489471	2.661537109	11	8	10.5	9	536	0.90881661	-	-	0.18426	0.0286	0.19468	0.22202	0.0607	0.25558				
5611	333.2387												32.161922					18		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										536										64325.344	0.43707657	0.18315746	333.23877
5613	279.23105												32.161922					18		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										536										148986.56	0.43707657	-0.43716598	279.23093
2413	708.895029	707.395029	1	743.5158497	0.311954412	13	0.044708646	1.06310778	-2.925842673	1.733362301	-0.509958612	0.801521306	32.2162713	32.663	0		-0.005779264	36	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	58673.3862	46028.79351	1.274710496	-1	9	9	8	8	537	0.944690118	[M+Na]+	-	0.40878	0.04993	0.38937	0.45682	0.10292	0.51116				
2410	703.9397558	702.4397558	1	738.5605632	0.295231012	12	0.222114614	0.873447384	-1.382458413	1.484919379	-0.513556052	1.172114529	32.29912117	32.74333333	0		-0.005779264	36	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	68729.35825	52548.87732	1.307912971	1.363317605	9	9	8	8	537	0.973924158	[M+NH4]+	-	0.39745	0.07464	0.38937	0.46171	0.06314	0.51116				
2531	810.9631019	809.4631019	1	848.5937917	0.049156039	25	0.331368198	1.044506062	-2.606617809	3.500946136	-0.510441542	0.937277319	32.29912117	32.74333333	0		-0.005779264	39	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	70033.61154	90314.29052	0.775443301	0.825083564	17	14	17	17	537	0.945515569	-	-	0.40252	0.0807	0.42181	0.47949	0.06945	0.55375				
5615	707.395												32.21627					36		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										537										58673.387	0.52706146	0.17256315	707.39514
5617	702.43976												32.29912					36		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										537										68652.23	0.44421005	0.34756094	702.44
5619	809.4631												32.29912					39		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										537										73241.63	0.44421005	-0.37701014	809.46277
2330	704.8849034	703.3849034	1	736.4953491	-0.148325617	6	-0.376779919	1.006146949	-2.538228435	0.845937307	-0.976305785	0.412069905	32.34331804	32.791	0		-0.010762925	33	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	38082.53806	57173.016	0.666092866	-1	6	6	6	6	538	0.928225204	-	-	0.35742	0.09064	0.35692	0.43174	0.09654	0.46856				
2626	844.0151331	842.5151331	1	886.662193	-0.403628358	20	-0.224033692	0.752514263	-1.593883648	1.521207839	-0.796999779	0.42005922	32.34331804	32.791	0		-0.010762925	44	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	151010.079	116260.923	1.298889388	1.492295494	10.5	10.5	12.5	12.5	538	0.969614282	-	-	0.47468	0.06612	0.47589	0.5803	0.06956	0.62475				
5621	703.3849												32.34332					33		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										538										38094.19	0.44768143	0.43386742	703.3852
5623	842.51514												32.34332					44		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										538										150961.11	0.44768143	0.21733196	842.5153
2702	861.4942024	861.4942024	0	906.6447885	-0.190253167	28	-0.598701171	0.588491173	-1.763265457	0.433023082	-1.054785283	0.007934978	32.30776637	33.29516667	1	-1	-0.567416935	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	165667.2178	116272.542	1.424818061	1.499653701	8.5	8.5	9	9	555	0.979757445	[M+Na]+	-	0.48649	0.04601	0.48671	0.59369	0.04346	0.63895	1323361.1	0.5615692	-0.14169604	861.4941
2692	856.5388958	856.5388958	0	901.6895494	-0.112535462	25	-0.551119501	0.51977785	-1.274661175	0.934333482	-0.918371714	-0.305553841	32.4063152	33.39033333	1	-1	-0.567416935	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	98531.67119	64652.48094	1.524019956	1.529434604	6.5	6.5	7	7	555	0.84212754	[M+NH4]+	-	0.49478	0.03978	0.48671	0.60486	0.04244	0.63895	1330163.0	0.4783516	-0.2850316	856.53864
2663	430.2277882	430.2277882	0	452.8033714	0.483932014	7	0.395123438	1.157792914	-2.049127976	3.909289013	-0.488590193	1.242188075	32.42001787	32.85383333	0		0.00108467	45	2	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	47299.81738	38081.62549	1.242064034	1.465533738	13.5	13.5	14	14	540	0.86501514	-	-	0.48759	0.1641	0.48671	0.49773	0.13575	0.63895	47298.867	0.433815	0.0	430.22778
855	280.7310501	279.2310501	1	297.2913637	0.04874816	8	-0.077640676	0.457982213	-0.755247927	0.774832963	-0.558523242	0.184658905	32.40925988	33.42233333	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	43266.47414	40800.06779	1.060451036	1.558295112	7	7	6	6	557	0.897887342	-	-	0.16866	0.05152	0.19468	0.20773	0.05047	0.25558				
968	336.6504101	335.1504101	1	353.2107719	0.184546992	9	0.157159975	0.352173694	-0.447123175	0.736609572	-0.082897715	0.372384111	32.44172571	33.45366667	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	62038.84727	72467.81261	0.856088311	-1	7	7	6	6	557	0.960179177	-	34S4 (scans: 4, obs: 31.3%, exp: 17.7%)	0.16714	0.02306	0.19468	0.22756	0.05885	0.25558				
1043	365.6682673	364.1682673	1	382.2285476	-0.054202965	5	0.26589423	0.958813005	-0.914299828	2.353929871	-0.646137392	0.929316925	32.44172571	33.45366667	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	34349.81804	50125.3141	0.685278859	0.753655035	6.5	6.5	7	7	557	0.959352656	-	-	0.24462	0.07547	0.19468	0.26653	0.10824	0.25558				
885	302.70024	301.20024	1	319.260527	-0.042905012	6	-0.255912244	0.50509846	-0.902800835	0.616997662	-0.760952975	0.272510002	32.40925988	33.42233333	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	56473.64962	65845.67931	0.857666748	0.799297372	8	8	7	7	557	0.980990428	[M+2Na-H]+	41K1 (scans: 9, obs: 12.9%, exp: 7.5%)	0.21713	0.03871	0.19468	0.22589	0.05655	0.25558				
919	317.177754	317.177754	0	335.2381166	0.197239558	7	0.482299776	0.777516903	-0.472459098	2.317805207	-0.106838258	0.932294656	32.42549202	33.438	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	64453.67728	83109.75739	0.775524792	0.769402499	7	7	7	7	557	0.955640547	[M+Na]+	-	0.18581	0.03054	0.19468	0.21903	0.02236	0.25558				
958	334.6500375	333.1500375	1	351.2102863	-0.153858605	3	-0.046754225	0.779649526	-0.907823419	1.93187286	-0.669655344	0.228055092	32.42549202	33.438	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	26218.73045	29804.07143	0.87970298	0.858931692	6	6	5.5	5.5	557	0.89072233	[M+K]+,[M+2K-H]+	-	0.24534	0.0758	0.19468	0.24707	0.03352	0.25558				
977	342.6441978	341.1441978	1	359.2045561	0.170751842	13	0.090590569	0.370440033	-0.70763698	0.634211056	-0.188789073	0.365841449	32.40925988	33.42233333	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	189051.0106	235303.797	0.803433744	0.788714751	7	7	7	7	557	0.991341547	-	37Cl2 (scans: 11, obs: 55.0%, exp: 64.0%)	0.173	0.02775	0.19468	0.22582	0.01706	0.25558				
984	343.1410583	343.1410583	0	361.2013946	0.105711628	8	-0.087808522	0.451417341	-0.792454944	0.719456311	-0.490072693	0.27477653	32.40925988	33.42233333	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	98721.73901	127704.8367	0.773046202	0.758145997	7	7	7	7	557	0.986189412	_37Cl2	-	0.14132	0.03092	0.19468	0.19865	0.03174	0.25558				
994	345.139874	345.139874	0	363.200255	0.234901865	6	0.030027738	0.661804493	-1.672074579	0.892131508	-0.328076906	0.53844791	32.40925988	33.42233333	1	-1	-0.597622445	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	63148.27218	81531.13495	0.774529537	0.789499589	7	7	7	7	557	0.968992431	_37Cl2	-	0.20161	0.045	0.19468	0.17883	0.02977	0.25558				
2460	720.9320089	719.4320089	1	757.5588274	-0.669266858	7	-0.383173551	1.053286253	-2.178910732	1.384284304	-1.432336534	0.40016377	32.44172571	33.45366667	1	-1	-0.597622445	38	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	39732.99203	27398.87543	1.450168717	1.776123791	8	8	7	7	557	0.844618388	-	-	0.40961	0.09114	0.411	0.4868	0.14701	0.53955				
5735	279.23105												32.40926					18		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										557										48188.188	0.38174057	0.0	279.23105
2665	804.9913375	803.4913375	1	848.6418733	-0.266615195	24	-0.546803781	1.015250976	-2.954027063	1.147944275	-1.571510797	0.297165035	32.40612042	32.85383333	0		-0.012812777	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	65871.99175	47993.96938	1.3725056	1.460588483	17	17	16	16.5	541	0.948525462	-	-	0.45727	0.08443	0.48671	0.56605	0.08173	0.63895				
2498	706.9181183	705.4181183	1	744.5486287	-0.197901069	8	-0.114176245	1.227557527	-2.471938209	2.286847406	-1.433657711	1.006301458	32.42212252	32.86933333	0		-0.012812777	39	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	31732.70499	29009.0129	1.093891236	1.203869371	10.5	10.5	10	10	541	0.81777811	-	-	0.38039	0.09986	0.42181	0.55464	0.19367	0.55375				
2691	858.0388958	856.5388958	1	901.6895494	-0.112535462	36	0.058879378	0.325538218	-0.633340145	0.791817697	-0.205792792	0.22175456	32.43795415	32.88466667	0		-0.012812777	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	1332303.376	951751.8838	1.399843172	1.400823004	10.5	10.5	10.5	10.5	541	0.992085706	[M+NH4]+	41K1 (scans: 4, obs: 1.9%, exp: 7.5%)	0.48688	0.01628	0.48671	0.59152	0.02113	0.63895				
2701	862.9942024	861.4942024	1	906.6447885	-0.190253167	25	-0.164124493	0.263797772	-0.629697179	0.5038711	-0.417153126	0.007934978	32.42212252	32.86933333	0		-0.012812777	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	1323372.981	944093.5746	1.40173921	1.399830471	10	10	10	10	541	0.992320718	[M+Na]+	34S1 (scans: 5, obs: 1.7%, exp: 4.4%), 41K1 (scans: 14, obs: 2.9%, exp: 7.5%)	0.49473	0.02032	0.48671	0.57879	0.03674	0.63895				
2405	666.8870357	665.3870357	1	701.5077545	0.178542703	4	0.276349248	1.236684283	-1.826357157	2.760082988	-0.743957283	1.310767902	32.43795415	32.88466667	0		-0.012812777	36	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	35682.50798	24169.55759	1.476340965	1.904844868	8	8	8	8	541	0.822839532	-	-	0.4283	0.11562	0.38937	0.54622	0.1284	0.51116				
5633	803.49133												32.40612					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										541										66962.83	0.44771194	0.07596243	803.4914
5635	705.4181												32.422123					39		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										541										30975.754	0.44721222	0.51914024	705.41846
5637	856.5389												32.437954					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										541										1330163.0	0.4467125	-0.2850316	856.53864
5639	861.4942												32.422123					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										541										1323364.4	0.44721222	-0.14169604	861.4941
5641	665.387												32.437954					36		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										541										35440.45	0.4467125	0.73383045	665.3875
2495	690.9237678	689.4237678	1	728.5539754	-0.64168951	5	-0.423520664	0.841991861	-2.440755486	0.657818379	-1.024264577	0.268283378	32.46883237	32.91566667	0		-0.013946745	39	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	22340.61475	18546.09363	1.204599481	-1	9	9	9.5	9.5	542	0.876824559	-	-	0.52965	0.16231	0.42181	0.73748	0.42762	0.55375				
2494	626.9441275	625.4441275	1	664.5748126	0.056105731	13	0.322563754	1.357420773	-1.226628353	4.4334121	-0.836280736	1.017870447	32.46883237	32.91566667	0		-0.013946745	39	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	36006.68026	30731.31949	1.171660731	1.480902169	9.5	9.5	9	9	542	0.866839853	-	-	0.38684	0.07947	0.42181	0.54778	0.10681	0.55375				
2678	842.0444119	840.5444119	1	885.6946227	-0.641535405	26	-0.797880858	0.639208036	-2.242896246	0.153360427	-1.458666789	-0.195185998	32.43682018	32.88466667	0		-0.013946745	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	221697.8283	164365.5569	1.348809522	1.420941484	10.5	10.5	10.5	10.5	542	0.980636731	[M+NH4]+	-	0.48333	0.03903	0.48671	0.59349	0.0515	0.63895				
2684	846.999686	845.499686	1	890.6499113	-0.620575038	28	-0.764329361	0.427742127	-1.796621565	0.080273352	-1.016988292	-0.352856244	32.46883237	32.91566667	0		-0.013946745	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	362487.4474	262299.1011	1.381962217	1.440455845	9.5	9.5	10	10	542	0.98663339	[M+Na]+	-	0.49474	0.03251	0.48671	0.59237	0.055	0.63895				
2114	532.8846621	531.3846621	1	560.4818308	0.03513086	8	-0.222932245	1.371287648	-2.952560404	1.64186323	-1.413428487	1.113504512	32.50102312	32.94683333	0		-0.013946745	29	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	69358.49705	18619.32354	3.725081467	3.059479574	17	6.5	9	9	542	0.835753475	-	-	0.28237	0.08384	0.31366	0.47147	0.10121	0.41176				
2664	788.9966728	787.4966728	1	832.6471321	-0.369179972	17	-0.484905714	0.816069461	-2.161467465	1.016249333	-1.339911415	0.225695398	32.43682018	32.88466667	0		-0.013946745	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	77556.75383	65441.35588	1.185133663	1.209730427	10.5	10.5	10.5	10.5	542	0.935093809	-	-	0.48665	0.0829	0.48671	0.53663	0.10823	0.63895				
2727	895.0202341	893.5202341	1	938.6710023	0.020356562	24	0.168506409	1.527186121	-2.451460643	3.49139145	-0.948670458	1.305514818	32.43682018	32.88466667	0		-0.013946745	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	35494.09573	27458.12327	1.292662844	1.438785971	17	17	17	17	542	0.801522899	-	-	0.47326	0.12146	0.48671	0.5726	0.11092	0.63895				
5643	689.42377												32.468834					39		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										542										21250.91	0.44683075	-0.26559204	689.4236
5645	625.44415												32.468834					39		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										542										35904.25	0.44683075	0.0	625.44415
5647	840.54443												32.43682					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										542										221957.83	0.44784546	-0.7261384	840.5438
5649	845.4997												32.468834					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										542										361981.8	0.44683075	-0.14437653	845.4996
5651	531.38464												32.501022					29		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										542										71382.875	0.44581223	0.22972119	531.38477
5653	787.49664												32.43682					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										542										77808.17	0.44784546	0.15501058	787.49677
5655	893.52026												32.43682					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										542										40122.85	0.44784546	-0.54646915	893.5198
2580	746.9494718	745.4494718	1	787.5902552	0.11186003	12	0.047791597	1.350417725	-2.802550991	4.156992851	-0.673749346	0.55440545	32.52383958	32.96266667	0		-0.007486358	42	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	45611.89026	38788.07976	1.175925453	1.177943957	9	9	9	9	543	0.832851115	-	-	0.42418	0.09493	0.45426	0.56075	0.11446	0.59635				
5657	745.44946												32.523838					42		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										543										45337.07	0.4388275	0.57313895	745.4499
2670	831.0044645	829.5044645	1	874.6552649	0.060683218	6	-1.101122968	1.497265245	-3.376451086	1.847747552	-2.316895306	-0.021191116	32.59565508	33.02616667	0		-0.001283952	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	35845.64518	26742.51144	1.340399358	1.286950046	9	9	9	9	544	0.894070106	-	-	0.54928	0.14844	0.48671	0.62254	0.1581	0.63895				
5659	829.50446												32.595654					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										544										35228.832	0.43051147	0.4414816	829.5048
2301	546.8816323	545.3816323	1	578.4921638	-0.033882696	21	0.041832985	0.62042851	-1.706803676	0.867189489	-0.475763467	0.419538503	32.55828415	32.9785	0		0.01060049	33	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	54054.16638	59050.23896	0.915392847	0.885613212	9.5	9.5	9.5	9.5	545	0.912174266	-	-	0.33842	0.07614	0.35692	0.43967	0.07193	0.46856				
2512	774.4973154	774.4973154	0	813.62791	-0.071412772	24	-0.147335989	1.194834047	-3.11832807	3.501389033	-1.069368014	0.601322493	32.62390389	33.042	0		0.01060049	39	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	151678.1147	161773.0152	0.937598366	0.914920681	15.5	15.5	14.5	14.5	545	0.983270888	[M+NH4]+	-	0.41923	0.05125	0.42181	0.53058	0.06174	0.55375	151448.9	0.41809464	0.0	774.4973
2516	780.9525563	779.4525563	1	818.5832327	0.033864794	38	0.056075443	0.593578023	-1.532400637	1.521500559	-0.373484286	0.503533494	32.62390389	33.042	0		0.01060049	39	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	318975.9148	332589.3617	0.959068303	0.936794333	17	17	17	17	545	0.98898559	[M+Na]+	-	0.42683	0.03777	0.42181	0.51774	0.03599	0.55375				
2526	796.947214	795.447214	1	834.5777313	-0.166858338	11	-0.468281846	1.207011616	-3.112930477	1.567637216	-0.903088681	0.370639577	32.65629297	33.07333333	0		0.01060049	39	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	26510.07834	37895.67402	0.699554211	0.716778311	9	9	10	10	545	0.878752145	-	-	0.39449	0.09844	0.42181	0.47876	0.08358	0.55375				
2676	840.0284589	838.5284589	1	883.6781538	-1.258287645	26	-1.138265211	1.344212315	-4.431940925	1.536708987	-2.117269374	-0.210212938	32.62390389	33.042	0		0.01060049	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	109959.2649	65556.3981	1.677323161	1.692661389	17	17	17	17	545	0.842899458	[M+NH4]+	-	0.48952	0.07889	0.48671	0.59556	0.11045	0.63895				
2682	844.9836976	843.4836976	1	888.633439	-1.195732654	39	-1.345310578	0.972979967	-3.465214053	0.080465211	-2.350857713	-0.266866635	32.62390389	33.042	0		0.01060049	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	193591.6017	118541.2606	1.633115767	1.735217786	13.5	13.5	13.5	13.5	545	0.891151758	[M+Na]+	-	0.46405	0.03677	0.48671	0.60138	0.06625	0.63895				
5661	545.38165												32.558285					33		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										545										53824.746	0.4202156	0.7833892	545.3821
5665	779.4526												32.623905					39		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										545										318287.47	0.41809464	-0.15661031	779.45245
5667	795.4472												32.656292					39		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										545										26652.6	0.33787537	0.69057554	795.44775
5669	838.52844												32.623905					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										545										110741.16	0.41809464	-0.65509576	838.5279
5671	843.4837												32.623905					45		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										545										193251.84	0.41809464	-0.4341648	843.48334
2561	820.0239614	818.5239614	1	858.6574838	-0.583503993	3	-0.935024758	1.306333266	-3.613235129	0.562536029	-2.226282566	0.279180129	32.65165192	33.07333333	0		0.00595944	40	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	18225.46235	19410.51489	0.938947908	0.930012053	7	7	7	7	546	0.870938569	[M+NH4]+	-	0.51429	0.17229	0.43263	0.55187	0.23113	0.56795				
2562	824.9787071	823.4787071	1	863.6127262	0.023179713	15	-0.434039001	1.320228292	-3.887969572	2.041524971	-1.605114173	0.485032654	32.70110937	33.12116667	0		0.00595944	40	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	55600.65225	50287.33317	1.105659194	1.174971091	17	17	16.5	15.5	546	0.934687387	[M+Na]+	-	0.4195	0.08812	0.43263	0.55463	0.08016	0.56795				
2435	704.9005405	703.4005405	1	740.5245384	0.068140408	6	0.813037868	0.962234388	-0.589768881	2.534006974	-0.086493883	1.805125941	32.70110937	33.12116667	0		0.00595944	37	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	43177.08041	33442.84458	1.291070809	1.584823581	8	8	8	8	546	0.900330338	-	-	0.38075	0.09183	0.40018	0.51485	0.15018	0.52535				
5673	818.524												32.651653					40		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										546										18894.29	0.42168045	0.3728367	818.5243
5675	823.4787												32.70111					40		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										546										56732.418	0.4200554	0.14823736	823.4788
5677	703.4005												32.70111					37		LTQ Orbitrap XL (MS lvl: 1, pol: +)	+										546										42865.617	0.4200554	0.52062935	703.4009
2680	842.5601661	842.5601661	0	887.7104591	-0.542328036	21	-0.722324544	0.713120321	-1.730449493	0.370313874	-1.484153099	-0.064326823	32.62203369	33.05766667	0		-0.007463441	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	127173.8486	85218.23721	1.492331369	1.303811856	17	9.5	17	14	547	0.967085048	[M+NH4]+	-	0.51058	0.04964	0.48671	0.58861	0.06318	0.63895	127215.74	0.5146332	-1.2314819	842.55914
2687	849.0153362	847.5153362	1	892.6658809	-0.242228065	13	-0.188342998	0.622615727	-1.648315489	0.512181919	-0.207983884	0.368148758	32.68768649	33.12116667	0		-0.007463441	45	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	59311.50707	181795.1378	0.326254639	1.393788304	5	5	17	10.5	547	0.977054416	[M+Na]+	41K1 (scans: 4, obs: 6.8%, exp: 7.5%)	0.50312	0.0682	0.48671	0.55668	0.07054	0.63895				
1345	338.7727908	337.2727908	1	358.3429771	-0.485360825	8	-0.794838078	1.169778148	-3.459070588	0.431714247	-1.613209876	-0.002605921	32.70371598	33.13666667	0		-0.007463441	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	141943.9464	141785.4266	1.001118026	-1	5	5	5.5	5.5	547	0.957026523	-	-	0.18609	0.03384	0.22713	0.31559	0.03106	0.29817				
1359	355.2832125	355.2832125	0	376.3534942	-0.192238185	12	-0.492083767	0.606468096	-2.167065169	-0.105549597	-0.603749194	-0.105549597	32.68768649	33.12116667	0		-0.007463441	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	320756.1359	318289.2536	1.007750442	0.978374681	5	5	5	5	547	0.987577929	[M+H]+	-	0.1697	0.03329	0.22713	0.2585	0.02544	0.29817	321212.47	0.4334793	0.25768945	355.2833
1372	372.3096067	372.3096067	0	393.3799069	-0.133501793	14	-0.121214693	0.089322862	-0.264659183	-0.018754342	-0.199084559	-0.051541654	32.70371598	33.13666667	0		-0.007463441	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	511310.9669	534927.3246	0.955851278	-1	4	4	4.5	4.5	547	0.990050105	[M+NH4]+	-	0.19167	0.01795	0.22713	0.25381	0.01538	0.29817	494880.06	0.43294907	-0.40984142	372.30945
