Num	MZ	L_MZ	D_MZ	RT	Xn	Charge	ScanEvent	Ionisation_Mode	Tracer	OGroup	Ion	Loss	M	160125_pos_244_ExpMetMarc_KPX_28_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_28_fromorigExp_Test_Area	160125_pos_244_ExpMetMarc_KPX_29_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_29_fromorigExp_Test_Area	160125_pos_244_ExpMetMarc_KPX_30_freshprep_Test_Area	160125_pos_244_ExpMetMarc_KPX_30_fromorigExp_Test_Area	_160125_pos_244_12C13C_DON_Treatment_Remus_Area_N	_160125_pos_244_12C13C_DON_Treatment_Remus_Area_L	_160125_pos_244_12C13C_DON_Treatment_Remus_FID	_160125_pos_244_12C13C_DON_Treatment_Remus_GroupID	_160125_pos_244_12C13C_Fg_Treatment_Remus_Area_N	_160125_pos_244_12C13C_Fg_Treatment_Remus_Area_L	_160125_pos_244_12C13C_Fg_Treatment_Remus_FID	_160125_pos_244_12C13C_Fg_Treatment_Remus_GroupID	_160125_pos_243_solcomp_ACNFA_Ear_1_Area_N	_160125_pos_243_solcomp_ACNFA_Ear_1_Area_L	_160125_pos_243_solcomp_ACNFA_Ear_1_FID	_160125_pos_243_solcomp_ACNFA_Ear_1_GroupID	_160125_pos_243_solcomp_ACN_Ear_1_Area_N	_160125_pos_243_solcomp_ACN_Ear_1_Area_L	_160125_pos_243_solcomp_ACN_Ear_1_FID	_160125_pos_243_solcomp_ACN_Ear_1_GroupID	_160125_pos_243_solcomp_AcetoneFA_Ear_1_Area_N	_160125_pos_243_solcomp_AcetoneFA_Ear_1_Area_L	_160125_pos_243_solcomp_AcetoneFA_Ear_1_FID	_160125_pos_243_solcomp_AcetoneFA_Ear_1_GroupID	_160125_pos_243_solcomp_Acetone_Ear_1_Area_N	_160125_pos_243_solcomp_Acetone_Ear_1_Area_L	_160125_pos_243_solcomp_Acetone_Ear_1_FID	_160125_pos_243_solcomp_Acetone_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_FID	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHACN_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHACN_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHACN_Ear_1_FID	_160125_pos_243_solcomp_MeOHACN_Ear_1_GroupID	_160125_pos_243_solcomp_MeOHFA_Ear_1_Area_N	_160125_pos_243_solcomp_MeOHFA_Ear_1_Area_L	_160125_pos_243_solcomp_MeOHFA_Ear_1_FID	_160125_pos_243_solcomp_MeOHFA_Ear_1_GroupID	_160125_pos_243_solcomp_MeOH_Ear_1_Area_N	_160125_pos_243_solcomp_MeOH_Ear_1_Area_L	_160125_pos_243_solcomp_MeOH_Ear_1_FID	_160125_pos_243_solcomp_MeOH_Ear_1_GroupID	_160125_pos_244_12C13C_DON_Treatment_Remus_fold	_160125_pos_244_12C13C_Fg_Treatment_Remus_fold	_160125_pos_243_solcomp_ACNFA_Ear_1_fold	_160125_pos_243_solcomp_ACN_Ear_1_fold	_160125_pos_243_solcomp_AcetoneFA_Ear_1_fold	_160125_pos_243_solcomp_Acetone_Ear_1_fold	_160125_pos_243_solcomp_MeOHACNFA_Ear_1_fold	_160125_pos_243_solcomp_MeOHACN_Ear_1_fold	_160125_pos_243_solcomp_MeOHFA_Ear_1_fold	_160125_pos_243_solcomp_MeOH_Ear_1_fold	doublePeak	Remus_Stat_fold	solvents_Stat_fold	Phe_Num	Phe_MZ	Phe_RT	Phe_Xn	Phe_Charge	Phe_Ionisation_Mode	Trp_Num	Trp_MZ	Trp_RT	Trp_Xn	Trp_Charge	Trp_Ionisation_Mode
2187	400.146490268	415.196740268	15.05025	2.85	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	920				287511.09403685096	382108.38849902386	205803.4203082026	531305.8525002402	246959.41827505446	453275.71587136795	626742.218285	890181.31362			1997284.25075	1441040.29145	1610	20																																	0.704061306047	1.38600167018									0	1	0												
2191	428.250110226	443.300360226	15.05025	19.24	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	921				6992581.342420431	7042014.472779331	6992679.913538899	7335238.623917637	6784203.361074209	7800545.459117631	5045222.71891	8254.39440814			3248364.2699				49522.7706736	11567.3353651			37118.8976995	14167.5016521			49664.5757023	19158.2289716			44325.2951255	10717.86664			55182.0964485	19260.4024334	689	223	52242.016288	17551.8518725			44661.2389524	16019.8261081			44168.5288247	13580.0878924			611.216579854		4.28126004051	2.6200030613	2.59233647202	4.13564533077	2.86505417731	2.9764389916	2.7878728927	3.25244793514	0	0	1												
2197	514.112814936	529.163064936	15.05025	8.94	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	922										103515.468197	117825.502289	1750.0	136.0																																					0.878548923501										0	1	0												
3739	514.112669626	534.179669626	20.067	8.94	20	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	922										103515.468197	407879.855233	3039.0	136.0		59178.7029879																																			0.253789116743										0	1	0												
2198	529.162333288	544.212583288	15.05025	22.01	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	923				103779.10299407766	270987.6255838283	91993.14469185617	414447.24127483537	83285.3321187662	433281.2798942101	129955.366018				117729.111424				81434.8337052	26295.3329212			57514.9435965	39479.5806769			70204.9305683	41341.0199621			70088.7700054	35679.0341299			75860.0766219	42633.5459947	692	256	81588.8594546	29606.4674379			58937.5005304	22164.5980409			61807.3737154	40586.911955					3.09693107706	1.45682762102	1.69819057761	1.96442453432	1.77935179568	2.75577826452	2.65908275989	1.52284001759	0	0	1												
2205	624.288295948	639.338545948	15.05025	7.12	15	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	924										175529.751767	265049.66661	1764.0	99.0	26446.3220393	67479.6223906																																			0.662252301661	0.39191567917									0	1	0												
2213	251.200663806	267.254263806	16.0536	27.19	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	925					93982.55238739432		91811.46227714531	74576.32706942537	98697.789119414	23902.0067533	24160.3877136			69276.7817944	65885.5909491	1634	591																										4735.99285969							0.98930559545	1.05147090276									0	1	0												
2220	269.211282605	285.264882605	16.0536	27.22	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	925				86177.23036443458	102922.26983149073	134876.2264247373	138410.98430431582	74074.2851215701	138388.04325824813	32789.7969225	38450.5101308			104208.847456	117902.581057	1636	591																										12363.7812125							0.852779243003	0.883855523109									0	1	0												
2290	350.2901638	366.3437638	16.0536	27.21	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	925				13456.363094744449	50119.72939278743		56351.92198595022	5470.712785381558	45470.39885999056	33744.047087	32588.4548661			100552.973495	101024.49023	1720	591																		1830.14868572							2139.52597529	5586.582038							1.03546017219	0.995332649203							0.382975844754		0	1	0												
2214	253.216311203	269.269911203	16.0536	25.04	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	926				87392.91795475411	92086.79678243217	97562.93309719475	96511.07208197261	82398.02994183778	103033.04200300899	185609.325509	146947.483118	1780.0	531.0	195992.297122	133584.295708	1635	539						5549.44576237			9082.01013034				7789.40273081	6304.91283282			7535.72674666	6339.82396046			8393.8312605								8740.87952239	8313.30559606			1.26309972495	1.46718067482				1.23544970999	1.1886334374			1.0514324803	0	2	0												
2223	271.22688472	287.280484721	16.0536	25.05	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	926				236496.97733911313	285026.0216969019	230080.13523274785	323759.89207822684	218461.81998484785	297371.73953383113	512529.11872	458706.750499	1784.0	531.0	587872.447182	440083.918562	1638	539	19399.3478541	16405.91303				20214.1477741			19834.0322911	24361.9574007			18762.7350522	18256.7435395			17701.0311324	21722.9649184			18732.398894	17179.6063552			17730.066403	18985.8267895			20945.8129919	25106.7447927			1.1173350254	1.33581897085	1.18246072734		0.814139519453	1.02771532128	0.814853368261	1.09038580435	0.933858008901	0.834270359011	0	2	0												
2235	289.237389548	305.290989548	16.0536	25.07	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	926	[M+H]+		288.230113548	914437.8397219728	1039705.916189064	860999.6900007908	1120992.3938862442	826392.9735616943	1177987.3267583612	2119139.07824	2042942.04954	1792.0	531.0	2325206.21307	2086546.90823	1645	539	68097.4558758	73483.7126606			54794.8456113	85609.6353028							60643.5833806	78727.1585591			72215.4118142	94859.6207447			70545.7927505	71998.5312789	633	292	67266.3465025	80847.63081			70754.350302	104743.608493			1.03729769462	1.1143800333	0.926701352045	0.640054655267		0.770300675022	0.76128716568	0.979822664399	0.832013824382	0.675500408285	0	2	1												
2254	306.263998732	322.317598732	16.0536	25.03	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	926	[M+NH4]+		288.230175732	115218.47712850585	137268.57863198413	120302.13118161155	149891.48625432298	109209.46563514665	152427.8155237679	259312.891255	252764.750783	1805.0	531.0	270665.273464	240836.890795	1666	539	15326.8508709	13288.4952885			9819.95622398	14314.8073126			10978.5250826	12377.8812277			13967.5773485	13223.180734			13128.6914964	14473.2513266			14085.5873817				15042.436946	14270.4889711			14175.8115464	17779.1112731			1.02590606662	1.12385304664	1.15339250518	0.685999888756	0.886947037273	1.05629482267	0.907100360535		1.05409401013	0.797329592498	0	2	0												
2215	255.232184644	271.285784644	16.0536	29.98	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	927				836230.7938704184	926849.7237105547	4304480.401433982	928917.3283248199	918440.2173281843	946210.7915306602									96768.5106791	56336.2352745	484	336	132199.626897	62422.699549	443	317	175985.409628	69072.1216416	585	359	107001.411182	70372.3033882	541	333	164217.975604	61313.0875962	697	369	89176.6153409	53020.5380926	623	349	102598.117346	62353.8665947	729	382	137834.348712	62795.2347076	740	361			1.71769572829	2.11781335719	2.5478500652	1.52050460238	2.67835109994	1.68192588286	1.64541708396	2.19498102609	0	0	8												
2225	273.242901154	289.296501154	16.0536	29.97	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	927				248607.54677056367	225942.46245025125	1063142.7199922344	210145.72451126302	204115.19792473418	194529.57015935445	48781.3739575				68825.2666661				37501.5742501	25258.0213167	486	336	51114.5563865	27903.2509338	445	317	64352.9608447	31624.8953312	587	359	42827.1701089	30746.8462136	543	333	59084.8880187	21559.3606261	700	369	36959.8640817	22382.2274319			40613.2497258	26735.5453553			53579.9076225	29561.2010407					1.48473919552	1.83184950412	2.03488296707	1.39289635793	2.74056773034	1.65130410698	1.51907317341	1.81250780538	0	0	5												
2219	269.211851622	285.265451622	16.0536	29.87	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	928				70623.50505302454			110535.3105311233		117725.24347562624	19574.8470479				70450.422745				15347.0108194	14501.2716193			24601.0792616	13820.6006576			29574.1951103	21363.6371891			29281.9507058	19028.4231808			25317.1064729	18975.7369083	698	365	26506.0135354	14136.276199			27121.3344426	20694.771333			29851.4574756	16921.5628912	741	359			1.05832172669	1.78002967245	1.38432397296	1.5388532422	1.33418304624	1.87503506315	1.31054042619	1.76410758672	0	0	2												
2221	269.211282605	285.264882605	16.0536	28.79	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	929				166590.4573141433	113433.07537639375	468387.18419612566	129098.28385499494	106841.7773897785	204171.37021977635	54586.3350775	22601.6296559			113374.104314	42625.7884027	1637	624	11315.0686837	107555.207449			14582.950159	112932.014957			13544.0183954	158511.462465			16944.5514821	128551.305341			13422.3101875	139609.727908			13046.5851825	114943.677611			14575.371753	155964.045601			13368.5953431	124648.137305			2.41515040767	2.65975383828	0.10520242536	0.129130345939	0.0854450409125	0.131811586333	0.0961416542286	0.113504156589	0.0934534090653	0.107250662803	0	1	0												
2816	309.206210866	327.266510866	18.0603	28.86	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	929					111467.36727062293	59316.26039614417			160802.06271968954					303840.025566	115961.444306	2151	624																																		2.62018145242									0	1	0												
2909	328.248483891	346.308783891	18.0603	28.86	18	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	929				161671.67311503316	233447.58973575578	386920.06571372517	355200.85237968643	165828.54877807733	359072.05374138034	73617.249569	70059.732324			229895.798189	139664.1858	2192	624	152591.785676	151551.831923												114375.476558			175126.843334	234467.741884			109540.513307	121062.540529				162287.30086			113946.655984	144387.489907			1.05077834481	1.64606120654	1.00686203354				0.746912312655	0.904825826621		0.789172635786	0	1	0												
2222	271.144267133	287.197867133	16.0536	26.73	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	930					8578.071360953105		13441.589879149535		12828.251679902402	4755.78673432									2750.67925084											10194.9517568	18085.9652774							34108.7956775	19778.7607534	624	308		3159.31423618			6454.99313521	4491.26010903								0.563694090995		1.72451631843		1.43723431254	0	0	1												
2224	271.227130216	287.280730216	16.0536	29.45	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	931				1262134.1490678457	1397146.7370543277	6384574.2748300955	1100351.5765758706	1115683.6722476792	1253515.4231649654	265870.066963				445777.917453				171374.580245	82906.4937705	485	329	311025.098975	91712.835289	444	311	349546.192097	100231.798163	586	353	220965.63897	92659.5521844	542	327	334024.363283	90287.4142025	699	358	167974.465762	80921.6142576	625	343	191700.650378	103144.207515	730	375	308647.478234	94497.6058894	742	355			2.06708271513	3.39129302889	3.48737824227	2.3847043695	3.69956727893	2.07576760922	1.85856923037	3.26619362818	0	0	8												
2229	285.206209119	301.259809119	16.0536	24.72	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932				101909.55149833743	136932.78479448074	170274.2180025833	141210.3704953242	104176.58065283699	137745.62329108277	185989.665089	62054.4743232			144241.319791	83073.1313816	1642	528	10578.2136012	15035.010305			9055.42445883	15771.2567161				17627.3874789			11412.018847	15960.4495178			12186.520889	16564.0059023			13189.2288185	14082.1025495			11885.7753575	15845.7549537			11280.4569205	14983.7520867			2.99719991374	1.73631735547	0.703572088519	0.574172662448		0.715018636175	0.735723046761	0.936595140687	0.750092084106	0.752845939739	0	1	0												
2248	303.216634714	319.270234714	16.0536	24.73	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932	[M+H]+		302.209358714	239633.3346389369	298056.91930462787	232786.0176615616	313203.67466744	217427.46638369927	329441.6838834472	516955.699994	197318.299043	1802.0	523.0	376015.670159	214734.557577	1663	528	27729.2534606	40560.7033786			22128.7089024	40860.5989836				45268.0839776			25433.4927893	39670.5906303			23931.0048127	46912.9220422			26356.7106562	38107.0324032			20454.8357706	37093.9905574			25952.3467367	42364.7686924			2.61990754279	1.75107199513	0.683648239573	0.541565945015		0.641117068973	0.510115417479	0.69164951963	0.55143260305	0.61259266928	0	2	0												
2265	320.243101072	336.296701072	16.0536	24.74	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932	[M+NH4]+		302.209278072	147468.902595874	192958.2393312275	149174.6779439946	201411.93046261888	144591.67523055643	200441.5459124908	270642.343899	94599.5085849	1821.0	523.0	199079.940506	102851.495441			19280.1685397	26176.4489284			19960.8792067	29692.4493574			19696.383405				18361.9598949	25286.1941133			20477.3552385	26613.3564117			20161.903005	26986.1533237			15510.5568649	23925.5265342			19146.4948374	28095.8815581			2.86092758776	1.93560569686	0.736546373897	0.672254382467		0.726165424997	0.769439033609	0.747120301405	0.648284870253	0.681469801822	0	1	0												
3828	420.29548093	441.36583093	21.07035	24.71	21	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932				16522.784766682467	31544.453126778437	12391.49883294183	38890.19349130226		68488.2117303716	189817.422176	293692.849169	3101.0	523.0	113599.115843	147326.15133	2905	528																					8689.13734772				5901.46885892				11758.7934583				0.646312713139	0.771072310092									0	2	0												
4237	506.295846747	530.376246747	24.0804	24.74	24	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932				429637.3769509641	471829.22777375823	392465.33317764336	541215.41971165	411820.6293821617	523323.67793663393	480173.897972	628536.721222	3500.0	523.0	249481.613151	334143.785443	3331	528	143872.697685	37204.127428			109933.36935	44577.5092618			126361.945978	41772.9734346			117476.415534	38632.4157193			123586.522974	36850.2557234			123017.334551	38085.3859116			108933.708967	39635.9157995			109200.358452	36151.4758988			0.763955202233	0.746629517051	3.86711657096	2.46611735761	3.02496891145	3.04087677012	3.35374939869	3.23004038444	2.74835857253	3.02063348003	0	2	0												
4371	566.308655827	591.392405827	25.08375	24.73	25	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932										173579.571697	153974.606296	3727.0	523.0	23017.8778418	114493.210569																								7085.67854157							5733.1836122	11604.7163079			1.12732596545	0.201041421822								0.494039101008	0	1	0												
4746	627.322210783	655.416010783	28.0938	24.71	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932	[M+H]+		626.314934783	919778.6096823261	1141103.5231252604	833681.6567532688	1228224.252186236	866068.0284454749	1248463.7033889154	452188.763452	260286.984185	4110.0	523.0	997460.324764	910887.025513	3895	528																																	1.73726997863	1.09504285035									0	2	0												
4754	644.348753239	672.442553239	28.0938	24.74	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932	[M+NH4]+		626.314930239	1103123.29999192	1303903.647797519	1230076.0264979913	1508005.8209834278	1061009.243260937	1532848.4961589545	396213.504348	207768.648408	4121.0	523.0	936627.191286	832062.326059	3908	528	6925.8657164												7268.14075768								8739.16531914				7573.57368661								1.90699370374	1.12566951051									0	2	0												
4759	649.304233347	677.398033347	28.0938	24.72	28	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	932	[M+Na]+		626.315015347	413183.8429731577	493472.1208392987	423390.3219963779	433887.811832021	400553.3202295457	430546.79170786357	99493.7689607	51825.876112			198301.373025	172146.661403	3909	528					3126.86638382																												1.91977013077	1.15193272648									0	1	0												
2231	288.253617276	304.307217276	16.0536	20.1	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	933				1472392.991698717	1639537.3655340162	1340431.6962740405	1792181.898395549	1423353.3230914709	1792842.4643745995	3611368.90175	976207.112804	1791.0	415.0	3214784.29417	1205536.51329			59986.6907226	29777.9246157	494	211	43256.7888434	24742.6980994			57515.6490082	30096.496216			51752.8289913	25866.8718586	554	213	65697.4207573	34496.2182409	710	233	60767.614701	29075.7513763	632	217	54285.2951609	28643.5956018	736	248	54916.4284051	26620.3267742	754	227	3.69938802369	2.6666834714	2.01446848619	1.74826482826	1.91104135828	2.00073782691	1.9044818275	2.08997572976	1.89519835134	2.06295094989	0	1	6												
2233	288.253505137	304.307105137	16.0536	29.62	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	934				295707.03648430563	288333.706782711		253040.5512956046		309490.52185767924		23494.9949713			97559.7016104	136898.587117	1644	635	27302.8194862					42756.1261595				43499.5997733								38989.0158122							32222.8790367									0.712642136526									0	1	0												
2234	288.254051881	304.307651881	16.0536	20.02	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	935				1045294.6828763834	1661501.6309400995	1296056.6392278436	1740874.7937390273	1437218.3924675551	1782262.7671763015	3611280.22098	976207.112804			3217126.11105	1205536.51329			59986.6907226	29777.9246157			43256.7888434	24742.6980994	455	205	57515.6490082	30096.496216	599	227	51908.6175215	25866.8718586			65697.4207573	34496.2182409			60767.541422	29075.7513763			54285.2951609	28643.5956018			54916.4284051	26620.3267742			3.69929718152	2.668626023	2.0144684862	1.74826482826	1.91104135828	2.00676053159	1.9044818275	2.08997320948	1.89519835134	2.06295094988	0	0	2												
2236	289.237747559	305.291347559	16.0536	24.98	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	936				907323.9100876437	1041967.4616137816	873104.0419994927	1118715.7524389252	843093.4656203024	1180697.4061360634	2119139.07824	2042942.04954			2325206.21307	2086546.90823			68097.4558758	73483.7126606	495	276	54794.8456113	85609.6353028	456	265	67968.2584077	94006.069477	600	299	60643.5833806	78727.1585591	555	282	72215.4118142	94552.1477414	711	303	70545.7927505				67266.3465025	80847.63081	737	314	70754.350302	104743.53037	755	293	1.03729769463	1.1143800333	0.926701352044	0.640054655267	0.723019894203	0.770300675022	0.763762786348		0.832013824383	0.675500912105	0	0	7												
2237	289.23749769	305.29109769	16.0536	27.19	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	937				33683.9709659386	46660.33438499251	62296.55752485027	55611.23921603362	34511.206736390646	44194.70125091817					138748.320099	52373.3086209	1646	590	5499.12993207	8258.10765483				10672.2969467				13250.9517421			5032.06552574	10781.9837648			6748.74134676	10849.7941627				7227.62141012				13166.5704922				11764.5234874				2.6492181562	0.66590678663			0.466710545619	0.622015611131				0	1	0												
2454	301.107263511	318.164213511	17.05695	27.16	17	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	937				238147.52053112397	1569409.7081036947	208101.7557546581	1680478.450659099	244377.55460001086	1729695.7661808336	52951.2245257				3832252.17095	2893115.25526	1876	590																																		1.32461095837									0	1	0												
2240	292.202160532	308.255760532	16.0536	4.32	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	938										205540.110849	196248.855752	1795.0	49.0	282329.814631	167936.179549																																			1.04734425106	1.68117326112									0	1	0												
2241	295.190499076	311.244099076	16.0536	25.47	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	939				289835.70959395106	783457.7535992854	397860.61045873165	663473.3786332394	152914.27892368755	992109.1221943143	557519.851438	294344.101128			504179.364769	416861.191209			193759.853081	29113.274963			113896.576364	33768.6791966			158454.12107	38817.0762462			123957.603158	26326.9682411			94453.7214948	22975.3446212			87856.9601501	17846.0368329			143110.787324	23845.1453084	747	320	144619.681883	15746.4301248			1.89410913724	1.20946582556	6.65537811626	3.37284664588	4.08207254109	4.70838882864	4.11109052126	4.92305159811	6.0016739455	9.18428372254	0	0	1												
2242	295.226891979	311.280491979	16.0536	27.39	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	940				765578.3654424673		1075436.417400081	1957678.77602472	1569906.041457427	2415130.3766873274	591946.062857	6124.45797805			1177987.51736				3217037.61312	37421.5206688			1884015.95941				2545502.87291	47554.8570404			2178480.34973				1635393.25464	44388.268149			1265261.54585	38049.3305741	642	317	1117387.05903				1299203.04471				96.6528082939		85.9675811038		53.5277158073		36.8429164471	33.2531880787			0	0	1												
2243	295.226948081	311.280548081	16.0536	29.91	16	1	LTQ Orbitrap XL (MS lvl: 1, pol: +)	+	FLE	941										1560042.85096	19017.2763928			5890203.9742	58389.1806217			1750220.94017				1294175.80682				2036257.77004				1542285.6931	59981.6847285	566	331													1063845.23497				82.032927257	100.87834615				25.7126104424					0	0	1												
